firma,street,plz,city,country,country_code,local_number,long_number_flag
Café Leon,Marktplatz 4 ,55130,Mainz,DE,49.0,613162319650,
IPM GmbH,Monreposstr. 6 ,56567,Neuwied,DE,49.0,26319596520,
Omnibus Fischinger GmbH,Münchener Str. 9 ,85540,Haar,DE,49.0,8022180800,
Nibelungenfeuer Inh. Jasmin Weitzel,Nibelungenstr. 227 ,64686,Lautertal,DE,49.0,62543097100,
Mainstream GmbH,Niddastr. 98 -102 ,60329,Frankfurt,DE,49.0,694509243200,
My Döner,Nordsehler Str. 7 ,31655,Stadthagen,DE,49.0,572199815060,
VKH GmbH,VKH GmbH ,40599,Düsseldorf,DE,49.0,2117490174010,
Karl Treske GmbH Gummi- u. Kunststofftechnik,Päwesiner Weg 20 ,13581,Berlin,DE,49.0,3033938400,
Oberüber Bestattungen Inh. F. Oberüber,Pirnaer Landstr. 152 ,1257,Dresden,DE,49.0,351210915990,
Pädagogische Schülerhilfe,Poststr. 27 ,66663,Merzig,DE,49.0,686193754100,
Eufima AG,Rotenburger Str. 20 ,30659,Hannover,DE,49.0,511220603200,
Haus- und Gartenservice Eberhard Klatt,Rotkehlchenweg 14 ,14476,Potsdam,DE,49.0,332085280070,
Rosselli Immobilien,Rudolfplatz 4 ,38118,Braunschweig,DE,49.0,531122959250,
Soccer Wesel GbR Squash Wesel,Schepersweg 73 ,46485,Wesel,DE,49.0,522378987680,
Tierarztpraxis Petra Scheunert,Schulstr. 14 ,42653,Solingen,DE,49.0,2125931070,
Baumhämmel StB-GmbH,Schurwaldstr. 22 ,70794,Filderstadt,DE,49.0,7117086800,
protendis GmbH & Co. KG,Steinerne Furt 76 ,86167,Augsburg,DE,49.0,821450121330,
Symbiotica GmbH,Symbiotica GmbH ,40479,Düsseldorf,DE,49.0,17544780210,
Fisahn GmbH,Stralsunder Str. 2 ,59457,Werl,DE,49.0,292291283030,
Roland Felder Offsetdruck GmbH,Straßburger Str. 43 ,77866,Rheinau,DE,49.0,78449926500,
Ana Dienstleistungen,Tegernauer Zeile 1 ,13469,Berlin,DE,49.0,30202863620,
J&N Eventdienstleistungen,Theodor-Heuss-Str. 9 ,74081,Heilbronn,DE,49.0,176738604540,
Fertighaus-Nord,Triftstr. 22 ,21255,Tostedt,DE,49.0,16317250440,
Digiware500,Voltastr. 11,50129,Bergheim,DE,49.0,176228385990,
"DRES. Eiche, Kälber und Kollegen Mund Kiefer Gesichtschirurgie",Waiblinger Str. 7 ,70372,Stuttgart,DE,49.0,7115510480,
Schneck Dekor,Weinbrennerstr. 31 ,76185,Karlsruhe,DE,49.0,176207219670,
Dalmanuta Naturheilpraxis,Westpreußenweg 56 ,21614,Buxtehude,DE,49.0,41619967900,
[email protected],Winkelpfad 12 ,53879,Euskirchen,DE,49.0,225178487950,
ON Metall GmbH,Zum Dümpel 60 ,59846,Sundern,DE,49.0,293380649130,
Hotel-Restaurant Zur Linde,Basbecker Straße 14,21755,Hechthausen,DE,49.0,17338120080,
Slim Logistik GmbH & Co. KG,Grafenberger Allee 82 ,40237,Düsseldorf,DE,49.0,21196822140,
Nazim Ündag Imbiss,Kaiserslauterner Str. 9 ,28325,Bremen,DE,49.0,42140933120,
Top Haar Barbara Weiand e. K.,Kampstr. 6 ,44137,Dortmund,DE,49.0,2315280660,
Hansa Shipping & Logistic GmbH,Knochenhauerstr. 3 ,28195,Bremen,DE,49.0,4213356500,
Andreas Bitter und Dirk Richert Autoglas B & R GbR,Martener Hellweg 30 ,44379,Dortmund,DE,49.0,231589971610,
Amira Shisha Lounge,Schönwalder Straße 87,13585,Berlin,DE,49.0,176722698740,
"Kirstin Reinelt / Heilpraktikerin, Naturheilpraxis Ki-Lebensfreude",Hauptstraße 1 ,46244,Bottrop,DE,49.0,157729709600,
Alexander Dell,Aachener 11-13 ,50126,Bergheim,DE,49.0,227198966660,
ERGO Versicherung Gero Teegen,Adenauerallee 8 ,59065,Hamm,DE,49.0,238197375050,
HerzGlück -Studio für ganzheitliche Gesundheit,Adolph-Probst-Straße 1 ,87509,Immenstadt im Allgäu,DE,49.0,832398697460,
See You in Istra!,Agnesstraße 9 ,80000,München,DE,49.0,95186801500,
Herr Berni Hau,Akazienweg 33 ,53545,Linz am Rhein,DE,49.0,264436370,
Fischinger Haus & Garten Dienstleistungen,Alfons-Käfer-Straße 11 ,78056,Villingen-Schwenningen,DE,49.0,742532880420,
sweet & natural beauty Franziska Störer,Alfred-Nobel-Allee 2 ,66793,Saarwellingen,DE,49.0,151424221110,
Town & Country Haus - Decker-Hibbel Bau GmbH,Almer Straße 2 ,59929,Brilon,DE,49.0,299123797600,
SK Sportwerbeagentur,Alte Ettaler Straße 23A,82496,Oberau,DE,49.0,88249296570,
Gebäude-Rundumservice,Alte Länderstraße 22 ,64560,Riedstadt,DE,49.0,17763200090,
ERGO Versicherung Fernando Hartmann,Alte Straße 7 ,56321,Brey,DE,49.0,151226495240,
Heilpferde,Alter Hellweg 2 ,59457,Werl,DE,49.0,406053388660,
Kopfstand Trainings & Coaching,Am Anger 22 ,86928,Hofstetten,DE,49.0,17090216240,
Glück Bau Bauunternehmen,Am Apfelberg 24 ,35638,Leun,DE,49.0,152229146850,
CS-Elektronik Inh. Carsten Schaknat,Am Bachbügel 1 ,92358,Seubersdorf in der Oberpfalz,DE,49.0,806193975700,
Rieß GbR,Am Bahndamm 8 ,95503,Hummeltal,DE,49.0,920191862230,
ERCA Objektbetreuung,Am Bahnhof 11/1 ,88255,Baienfurt,DE,49.0,758152867000,
Pflegehelden Bodensee,Am Erlenbach 4 ,88662,Überlingen,DE,49.0,755193884770,
Börde-Verlag Theresia Platte,Am Feldrain 12 ,59457,Werl,DE,49.0,2922815350,
Kälte Schmöe,Am Fuchsbach 7 ,32479,Hille,DE,49.0,573466553100,
Achim Hönerbach,Am Fuchsberg 18 ,51702,Bergneustadt,DE,49.0,159012772590,
"Pilates, Nia, Yoga & Wellness",Am Henschelberg 8/1 ,74821,Mosbach,DE,49.0,626167424740,
Exclusive Food GmbH,Am Hoverkamp 2 ,41564,Kaarst,DE,49.0,21316609500,
proWissen Potsdam e. V. WIS im Bildungsforum,Am Kanal 47 ,14467,Potsdam,DE,49.0,33197745990,
SH Facilitymanagement,Am Kempschen Weg 84 ,47804,Krefeld,DE,49.0,176432952820,
merz electronic,Am Krebsgraben 15 ,78048,Villingen-Schwenningen,DE,49.0,77218878900,
Route 66,Am Lierzfeld 14 ,40670,Meerbusch,DE,49.0,157376225910,
Kessel Am Markt,Am Markt 1 ,16727,Velten,DE,49.0,330425439700,
"exprobico - Die experten für profession, Bildung und Kompetenz",Am Moor 15 ,28870,Ottersberg,DE,49.0,4293918770,
AutoDienst Bartling,Am Oheberg 6 ,21224,Rosengarten,DE,49.0,402372100,
Bewerbungsmappencheck,Am Pfarrhof 21 ,85452,Moosinning,DE,49.0,16362454180,
Bauregie Wentler GmbH,Am Pferdemarkt 9 ,30853,Langenhagen,DE,49.0,5116330880,
Belgarden - die Strandkorbmanufaktur,Am Schlachthof 9 ,21339,Lüneburg,DE,49.0,41319949840,
FewoMallorca,Am Spitzenberg 42 ,66440,Blieskastel,DE,49.0,684296164440,
Giax GmbH,Am Weichselgarten 7 ,91058,Erlangen,DE,49.0,91316911300,
Flamarium Saalkreis GmbH & Co. KG,An der Autobahn 1F ,6184,Kabelsketal,DE,49.0,34605453900,
CB Tuning Performance,An der Leite 10 ,95365,Rugendorf,DE,49.0,17541843420,
Sebastian Wischkony,An der Pohlitzer Mühle 1 ,15890,Siehdichum,DE,49.0,336477138200,
Kanal-Türpe Döben GmbH & Co. KG,An der Schäferei 4A ,4668,Grimma,DE,49.0,3437923800,
ERGO Versicherung Natalia Schmidt,Anton-Bruckner-Straße 5A ,78333,Stockach,DE,49.0,160969350140,
Damenmoden Oliver Jung,Apfelstraße 84 ,52525,Heinsberg,DE,49.0,245298873170,
Hund Katze Hausservice,Aspastraße 41 ,59394,Nordkirchen,DE,49.0,17127114640,
Platin397 GmbH,Audenstraße 1a ,61348,Bad Homburg vor der Höhe,DE,49.0,617268167600,
Event-Express,Auf dem Leimen 9 ,67269,Grünstadt,DE,49.0,63599195340,
Auto BO 7,Auf den Holln 47 ,44894,Bochum,DE,49.0,23432581110,
CarpeVitam Yoga & Naturheilpraxis,Aufeldstraße 7 ,86899,Landsberg am Lech,DE,49.0,819130591350,
Michael Prescher am-camperrent,August-Bebel-Straße 6 ,1458,Ottendorf-Okrilla,DE,49.0,352057536720,
Röhrl Consulting e.K.,Aussiger Straße 19 ,93197,Zeitlarn,DE,49.0,176684266880,
HUK-COBURG Versicherung Rudolf Schulz in Herten - Disteln,Bachstraße 81 ,45699,Herten,DE,49.0,23661043340,
Fotoboxsaar,Backfeldstraße 6 ,66131,Saarbrücken,DE,49.0,689398738880,
BayWa AG Günzach Außenlager (Vertrieb Agrar),Bahnhofplatz 2 ,87634,Günzach,DE,49.0,83427007450,
IloTech UG,Bahnhofstr.  37,64732,Bad König,DE,49.0,606358963500,
Lale Tour,Bahnhofstr.20 ,74366,Kirchheim am Neckar,DE,49.0,714396927270,
alka-tec GmbH Oetzen,Bahnhofstraße 1 ,29588,Oetzen,DE,49.0,580598000,
Generali Versicherung: Manfred Wunder,Bahnhofstraße 11 ,74564,Crailsheim,DE,49.0,7951458250,
Marth GmbH,Bahnhofstraße 11-13 ,52441,Linnich,DE,49.0,246256880,
Modell- und Formbau Steffen BIebach,Bahnhofstraße 69 ,4934,Hohenleipisch,DE,49.0,353377750,
OR-Imports,Bahnhofstraße 77C ,33142,Büren,DE,49.0,151548078190,
A Team,Bahnhofstraße 9 ,83278,Traunstein,DE,49.0,17284974230,
Rizzuti KFZ-Sachverständigenbüro,Bahnstraße 41 ,42781,Haan,DE,49.0,16245552420,
TrePila GmbH,Bajuwarenstraße 7 ,85435,Erding,DE,49.0,812296111490,
Heinz von Heiden - Beratung Ettringen,Barbarastraße 22A ,56729,Ettringen,DE,49.0,265159240,
Ute Grabow - Coach für Unternehmensentwicklung,Barbara-Uttmann-Weg 8 ,84478,Waldkraiburg,DE,49.0,863895536630,
ERGO Versicherung Patrick Schille,Barfüßerstraße 37 ,99734,Nordhausen,DE,49.0,363165181000,
Angelika Kremser,Barmer Straße 57 ,42899,Remscheid,DE,49.0,219184235420,
HORN IMMOBILIEN POTSDAM,Baumhaselring 111 ,14469,Potsdam,DE,49.0,3315039980,
KS Haustechnik,Baustraße 15,42697,Solingen,DE,49.0,157714808480,
Tewes & Meyke GbR,Beelener Straße 17 ,59302,Oelde,DE,49.0,524553310,
Bistro Treffpunkt,Bei Sankt Jost 12 ,35039,Marburg,DE,49.0,151404392350,
Car Wrap Manufaktur,Bendenweg 6 ,55232,Alzey,DE,49.0,673147119060,
BusinessinnoVision - Consulting,Berg 2 ,85643,Steinhöring,DE,49.0,16326224460,
Briese Internationale Transporte,Berghagen 29 ,33790,Halle (Westfalen),DE,49.0,5201106490,
"Dr. Friedrich und Prof. Sieg, Gastroenterologische Schwerpunktpraxis",Bergheimer Strasse  56 A ,69115,Heidelberg,DE,49.0,622165999310,
Car Styling Center-CSC Autoglas,Bergiusstraße 3 ,46244,Bottrop,DE,49.0,204589599500,
beababy,Bergstr 2 ,30974,Wennigsen,DE,49.0,16044445070,
Naturwaldkinder,Bergstraße 1 ,41844,Wegberg,DE,49.0,243430849900,
Beauty Concept,Bernauer Straße 89 ,16515,Oranienburg,DE,49.0,152017453580,
MTG Schreibatelier,Bertha-Michaels-Straße 6 ,25873,Rantrum,DE,49.0,151287689550,
Cosmetic Concepts,Besenbinderstraße  7,41844,Wegberg,DE,49.0,243689498180,
Fachbetrieb für Kamin- und Kachelofenbau Inh. Renate Gruber,Flensburger Straße 15,33605,Bielefeld,DE,49.0,17169464130,
Freiraummacher - Der Entruempelungsservice,Binger Str. 22 ,55122,Mainz,DE,49.0,613121320210,
Protec Solutions GmbH,Birkenallee 17 ,46395,Bocholt,DE,49.0,287129206670,
Sweet Little World,Birkenweg 20 ,58553,Halver,DE,49.0,176630257090,
Maessen Immobilienservice,Bismarckstr 45a ,47445,Moers,DE,49.0,284199860360,
Generali Deutschland Gruppe: Peter Schumacher,Bismarckstraße 14 ,71634,Ludwigsburg,DE,49.0,7141324240,
Werner Haustechnik GmbH,Bismarckstraße 47 ,70197,Stuttgart,DE,49.0,7116320370,
Mon reve Modehaus,Bismarkstraße 64 ,67059,Ludwigshafen am Rhein,DE,49.0,621152032430,
Fliesenreich Fliesen&Natursteinhandel,Blindenried 2 ,83075,Bad Feilnbach,DE,49.0,152060659650,
Hotel Ruhrpottfriends,Bochumer Landstraße 317 ,45279,Essen,DE,49.0,20159800100,
Superlearner,Bodenheimer Straße 18 ,55129,Mainz,DE,49.0,613126311290,
Büroservice Ihre Rechte Hand,Börsinghauser Straße 75 ,44627,Herne,DE,49.0,232320688090,
"Vertinskiy Fitnessclubs UG, (haftungsbeschränkt)",Bremer Straße 66 ,49163,Bohmte,DE,49.0,547195132500,
KKDS Dienstleistung,Brennbergstraße 24A ,93057,Regensburg,DE,49.0,941200805710,
M & S Verges GbR,Brunkelstraße 6 ,99706,Sondershausen,DE,49.0,363306898490,
Generali Versicherung: Rudolf Eder,Brunnenberg 4 ,84140,Gangkofen,DE,49.0,873593959900,
Effective in English,Buchbergblick 49 ,63505,Langenselbold,DE,49.0,6184625070,
Shred Rack GmbH,Bucheckerweg 41 ,83313,Siegsdorf,DE,49.0,176208290770,
Trainings AS,Buchenstraße 21 ,85640,Putzbrunn,DE,49.0,89680948440,
ERGO Versicherung Karin Lahode,Buchholzer Straße 65 ,9456,Annaberg-Buchholz,DE,49.0,17418829570,
DJ Thomas,Buckaustraße 1A ,41515,Grevenbroich,DE,49.0,218122861520,
Praxis für Ergotherapie Katja Köhn,Bunsenstraße 1 ,69190,Walldorf,DE,49.0,622784114440,
Wecker GmbH,Burgstraße 12 ,33014,Bad Driburg,DE,49.0,52597150,
Zorin Partyservice,Buschland Str 35 ,42285,Wuppertal,DE,49.0,152286371810,
Fotoatelier Walther,Buttermarkt 2 ,99897,Gotha,DE,49.0,362173883190,
Mitobiomedical GmbH&Co.KG,Carl-Dupré-Straße 1 ,67346,Speyer,DE,49.0,623249910850,
"Physisplus, Praxis für Physiotherapie",sandwıesenstrasse7 ,72793,Pfullingen,DE,49.0,7121979380,
Wunderblume GmbH,Curslacker Deich 342 ,21039,Hamburg,DE,49.0,17556450530,
Ristorante-Levante,Damaschkestraße 2 ,97421,Schweinfurt,DE,49.0,9721862570,
Rak Thai Wellness Massagen - Traditionelle Thaimassage,Dammstraße 35 ,53721,Siegburg,DE,49.0,224139788070,
Scheidemantel GmbH & Co. KG,Darmstädter Straße 11 ,65474,Bischofsheim,DE,49.0,61443382500,
VCC Verwertungs-Centrum Castrop GmbH & Co. KG,Deininghauser Weg 81 ,44577,Castrop-Rauxel,DE,49.0,357336400,
Wasserdestilliergerät,Dieselstrasse  5b,83043,Bad Aibling,DE,49.0,806134565670,
NP-Markt Sülzetal - Osterweddingen,Dodendorfer Str. 17c ,39171,Sülzetal,DE,49.0,392054579830,
Dr.med. Jörg-Michael Kießling,Dorfackerstraße 15 ,72074,Tübingen,DE,49.0,7071874750,
Sun Plus,Dorfaue 24 ,14979,Großbeeren,DE,49.0,33701593650,
Koller Vertriebs-GmbH,Dorfstraße 10,84555,Jettenbach,DE,49.0,8638676460,
Freizeit + Elebnis Die Wahrnehmung erleben,Dorfstraße 178 ,25842,Langenhorn,DE,49.0,160962895860,
Generali Versicherung: Oliver Holtz,Dorfstraße 36 ,29362,Hohne,DE,49.0,50838690,
Erwin Wolf Forst- und Gartengeräte,Dorfstraße 5 ,97702,Münnerstadt,DE,49.0,973315350,
SmartEnergy Elektrotechnik e.K.,Dorfstraße 94A ,25499,Tangstedt,DE,49.0,410153835220,
Nineveh Assyrischer Partyservice,Dr.-Rank-Straße 5 ,82275,Emmering,DE,49.0,8144940610,
AS Montage & Service Andreas Scharping,Dr.-Zinn-Weg 1 ,16225,Eberswalde,DE,49.0,333442970800,
Fresh Body And Soul,Duisburger Straße 375 ,46049,Oberhausen,DE,49.0,176608000430,
IAS GmbH,Dynamostraße 13 ,68165,Mannheim,DE,49.0,621438552220,
Jürgen Leonhard Garten- und Landschaftsbau,Edewechter Landstraße 134 ,26131,Oldenburg,DE,49.0,4415015160,
Pool Zentrale FSH Freizeit-Spiel-Heimwerkershop-GmbH,Egelsee 20 ,93354,Siegenburg,DE,49.0,944498114630,
Bauelemente Graulich René,Eichendorff-Straße 2 ,53498,Bad Breisig,DE,49.0,263345028580,
WINKGEN Medical SYSTEMS GmbH & Co. KG,Eichendorffstraße 3 ,35584,Wetzlar,DE,49.0,64413814370,
Containerdienst Gaby Porschen,Eifgenweg 26A,51061,Köln,DE,49.0,22168046300,
LR Partner Agentur + LR Online Shop - Pannewitz & Posselt GbR,Eisenschmiede 34 ,34125,Kassel,DE,49.0,176475723290,
Gemüsescheune Elfringhausen,Elfringhauser Str. 136 ,45529,Hattingen,DE,49.0,232468569660,
Cafe Restaurant Waldhof,Elfringhauser Straße 155 ,45529,Hattingen,DE,49.0,2324279580,
Marinkovic Miroljub,Engelshöhe 41 ,42329,Wuppertal,DE,49.0,151685964200,
Itzehoer Versicherungen: Michael Röschmann,Enkendorf 4 ,24631,Langwedel,DE,49.0,432923541980,
F&S Dienstleistungen Ihr Partner Rund ums Haus,Erlenweg 20 ,70734,Fellbach,DE,49.0,16296465110,
wiewowi UG haftungsbeschränkt,Europaring 4 ,94315,Straubing,DE,49.0,17282349350,
Munditia-Service e.K.,Falkenstraße 6 ,87766,Memmingerberg,DE,49.0,833196686060,
Ihr Hausmeister-Service,Falkenweg 10 ,46244,Bottrop,DE,49.0,157394346230,
Rebotherm UG,Fasanenstraße 58 ,25462,Rellingen,DE,49.0,410160696310,
Sivatharshika Ketheswarathas,Fasanenweg 3 ,51647,Gummersbach,DE,49.0,152295122280,
ARTHUR Feigenaufbereitung GmbH,Feincheswiese 8,56424,Staudt,DE,49.0,2602600400,
WSM ARCHITEKTEN GbR,Feldafingerstr. 5 ,82343,Pöcking,DE,49.0,815792590110,
DAPSPACE,Feldstraße 3 ,17033,Neubrandenburg,DE,49.0,395570886090,
Smart Business GmbH,Felix-Wankel-Straße 24 ,53881,Euskirchen,DE,49.0,17286541980,
GND ELEKTROTECHNIK GMBH,Fichtenstraße 5 ,86459,Gessertshausen,DE,49.0,152174809850,
"Chiva & Jools, Ralf Strobl",Finkenstraße 1A ,85622,Feldkirchen,DE,49.0,17289946490,
Julies Place,Finkenstraße 8 ,65388,Schlangenbad,DE,49.0,151116794300,
Faix & Söhne im Flughafen Frankfurt GmbH,Flughafen Frankfurt am Main 1 1,60549,Frankfurt am Main,DE,49.0,69695339750,
Baden Dienstleistungen e.K.,Föhrenstraße 8 ,77656,Offenburg,DE,49.0,78196966610,
Generali Versicherung: Burgmann & Kollegen,Frankfurter Str. 6 ,57234,Wilnsdorf,DE,49.0,273947731090,
HUK-COBURG Versicherung Franziska Illing in Forst - Forst-Stadt,Frankfurter Straße 32A ,3149,Forst (Lausitz),DE,49.0,356269881440,
"Kolpingfamilie Poing e.V. Mittagsbetreuung, OGTS und Mensa",Friedensstraße 1 ,85586,Poing,DE,49.0,812177090230,
Generali Versicherung: Mehmet Deli,Friedhofstraße 10 ,73430,Aalen,DE,49.0,736155622430,
Änderungsschneiderei Fabian,Friedrichstraße 39 ,76646,Bruchsal,DE,49.0,725132278780,
Ferienwohnung Gudrun Thoms Husum,Friedrichstraße 68a ,25813,Husum,DE,49.0,484134660,
Küche&Co Kulmbach,Fritz-Hornschuch-Straße 9 ,95326,Kulmbach,DE,49.0,922187824490,
Das Baltikum-Blatt,Frühlingsweg 1 ,76344,Eggenstein-Leopoldshafen,DE,49.0,7217821080,
Helfende Hände- Vermittlung von polnischen Betreuungskräften und Haushaltshilfen 24,Füllenkamp 43 ,45279,Essen,DE,49.0,201615703850,
Alpstation München,Gaißacher Str. 18 ,81371,München,DE,49.0,89767766660,
Elektroprojekt Ertl Inh. Tobias Ertl,Galgengasse 1 ,92421,Schwandorf,DE,49.0,943155085470,
eComfirst,Gartenstraße 2 ,63801,Kleinostheim,DE,49.0,602771800710,
HUK-COBURG Versicherung Markus Fuhr in Lastrup,Gartenstraße 6 ,49688,Lastrup,DE,49.0,151424918260,
Maximum Personaltraining,Gartenweg 1 ,77704,Oberkirch,DE,49.0,17393601280,
Generali Versicherung: Benno Vilgertshofer,Gautinger Straße 53 ,82152,Krailling,DE,49.0,8985060320,
Mommona,Gerauer Straße 67 ,60528,Frankfurt am Main,DE,49.0,176723702720,
Lehmanns Grill Store,Germanenstraße 3 ,89250,Senden,DE,49.0,730795339220,
Sammeltruhe Patrick Tandler,Gießener Straße 5 ,35581,Wetzlar,DE,49.0,644120490410,
Cafe Maxim's,Hauptstraße 81 ,89522,Heidenheim an der Brenz,DE,49.0,732135580480,
DAS FUTTERHAUS - Mülheim Heifeskamp,Heifeskamp 6 ,45475,Mülheim an der Ruhr,DE,49.0,20830783370,
Pomaranik GmbH,Krämerstraße 21 ,63450,Hanau,DE,49.0,152295212390,
Marko-Reinigungsservice,Ludwigsplatz 3A ,83022,Rosenheim,DE,49.0,803190163880,
Hausmeister Service und Gebäudereinigung Hexenberger Putzfeen,Schultheißstraße 39 ,65191,Wiesbaden,DE,49.0,176516111430,
Workpoint Personaldienstleistungs GmbH,Stephanienstraße 57 ,76133,Karlsruhe,DE,49.0,72182468800,
Autogalerie Ibbenbüren,Tecklenburger Damm 109 ,49477,Ibbenbüren,DE,49.0,176239551260,
Bijanka Reinigungsservice,Tirolfstraße 22,67657,Kaiserslautern,DE,49.0,63131182400,
wasserkaskaden de,Zum Hainhof 3 ,37235,Hessisch Lichtenau,DE,49.0,56029154350,
Maler Fritz GmbH Glashandel Fritz Maler,Tauschlägerstr. 22 ,26871,Papenburg,DE,49.0,61973600,
IPS Markus Kopka,Argula-von-Stauff-Straße 1 ,93176,Beratzhausen,DE,49.0,89102152760,
VGH Versicherungen: Kai Klintworth,Gnarrenburger Str. 28 ,27432,Bremervörde,DE,49.0,47619829600,
Medical Service Höber GmbH & Co. KG,Bergstraße 6 ,56729,Siebenbach,DE,49.0,265695250400,
Kurierdienst-ac,Düserhofstraße 73 ,52074,Aachen,DE,49.0,157896629090,
"AQUA-SAN, die Tauchschule in Augsburg",Bozener Straße 3 ,86165,Augsburg,DE,49.0,160994301270,
Dennis Neumann,Dr.-Otto-Nuschke-Straße 3 ,18507,Grimmen,DE,49.0,16219041250,
Sivatharshika Ketheswarathas,Fasanenweg 3 ,51647,Gummersbach,DE,49.0,152295122280,
Yasmin Usta,Gartenstraße 25 ,45699,Herten,DE,49.0,152377906910,
D&H Gebäudemanagement GmbH,Bergstraße 1 ,65451,Kelsterbach,DE,49.0,152234555550,
Glas- & Gebäudereinigung Hellwig,Naumburger Straße 5 ,50170,Kerpen,DE,49.0,227393863250,
Britta Wülbeck,Adam-Stegerwald-Straße 1 ,59348,Lüdinghausen,DE,49.0,152372215830,
Hundesalon Phelan,Eisenbahnstraße 2 ,72116,Mössingen,DE,49.0,747392235000,
MediDes,Am Ziegelrain 2 ,75305,Neuenbürg,DE,49.0,152540023760,
HUMAN RESOURCES SERVICE,Am Kohlenbrink 5 ,58300,Wetter (Ruhr),DE,49.0,233597530100,
Champ's Sportcenter,Berliner Str. 33 ,55583,Bad Münster-Ebernburg,DE,49.0,670843410,
Davoud Rahimi,Westenfelder Str. 8 ,44866,Bochum,DE,49.0,2327815140,
C. A. Starke Verlag,Zeppelinstr. 2 ,65549,Limburg,DE,49.0,6431961500,
Der Stukkateur,Korngasse 1 ,69221,Dossenheim,DE,49.0,620386395500,
Casablanca Backwaren GmbH,Ellerstraße 54 ,40227,Düsseldorf,DE,49.0,21178815000,
Cihan´s Barbier Shop,Rieselfeldallee 43a ,79111,Freiburg,DE,49.0,761612579270,
Erste Liebe,Kaiser-Joseph-Str. 264 ,79098,Freiburg,DE,49.0,761353050,
DER Deutsches Reisebüro,Am Predigertor 3 ,79098,Freiburg im Breisgau,DE,49.0,7613190100,
Wirkes Dirndl Trachten & Ledermoden GmbH,Eriagstraße 6 ,85053,Ingolstadt,DE,49.0,841881413440,
Dac Clean,Duvenstedter Triftweg 7 ,22397,Hamburg,DE,49.0,16343160330,
Dachdecker & Service GbR Karnstedt,Zum Grenzfließ 32 ,16227,Eberswalde,DE,49.0,33343839910,
Kerte GmbH,Hausinger Str. 8 ,40764,Langenfeld,DE,49.0,176200015000,
Hanssen + Eltermann Tischlerei GmbH,Tornescher Weg 72 ,25436,Uetersen,DE,49.0,41229015150,
Katarzyna Buth @rtext Übersetzungen,Wilhelm-Johow-Str. 10 ,45897,Gelsenkirchen,DE,49.0,20994740690,
Bio im Dorf,Pollerhofstrasse 2,51789,Lindlar,DE,49.0,2266454200,
Cafe Cassignoel,Querstr. 5 ,99867,Gotha,DE,49.0,36218527580,
Christoph Kroschke AG,Lauwetter 14 ,98527,Suhl,DE,49.0,36818045000,
Reiser-Meyerweissflog,Braugasse 4 ,97486,Königsberg,DE,49.0,952518630,
Blumenboutique,Rosengasse 348 ,84028,Landshut,DE,49.0,87197516630,
Höppner Harry,Haberkernstr. 8 ,80939,München,DE,49.0,8932339310,
Bemmert Ursula,Kelsterbacher Str. 76a ,65479,Raunheim,DE,49.0,6142436660,
Hildebrandt Zimmerei und Tischlerei GmbH Zimmerei und Tischlerei,Krogredder 34 ,24539,Neumünster,DE,49.0,4321771210,
Wolf GALABAU GmbH,Tennenweg 9 ,33729,Bielefeld,DE,49.0,5213911110,
Reissing Klaus Meisterbetrieb KFZ-Werkstätte,Werderstr.  51A,44628,Herne,DE,49.0,23239836830,
Akkermann,Schmiedestr. 3 ,29227,Celle,DE,49.0,5141844880,
D&B Brignola Umzüge,Schweidnitzerstraße 38 ,72760,Reutlingen,DE,49.0,176767124700,
SteKarneval Online-Shop,Bismarckstraße 203 ,51373,Leverkusen,DE,49.0,214312183120,
Goldschmiede Heichert,Schlehenkamp 12 ,24146,Kiel,DE,49.0,43178588640,
Francemobil Hatje GmbH,Siemensstraße 20 ,25462,Rellingen,DE,49.0,4085114840,
Braugasthaus Zum alten Fritz,Warnowufer 65 ,18057,Rostock,DE,49.0,3812087800,
J. Theodor Schieler GmbH,Wetterauerstraße 32 ,61352,Bad Homburg,DE,49.0,6172427710,
Heller Gartenpflege,Vor Buchhalden 11 ,72581,Dettingen an der Erms - Baumfällung,DE,49.0,151581492370,
CWS Powder Coatings GmbH,Katharinenstr. 61 ,52353,Düren,DE,49.0,242198300,
Raymond Schumann,Op den Dwarsblock 1 ,27478,Altenwalde,DE,49.0,472325340,
Brillux,Essener Straße 227 ,46242,Bottrop,DE,49.0,2041185800,
Jana Fedder Nagelstudio,Robert-Beltz-Str. 2 B ,19059,Schwerin,DE,49.0,38558972750,
Haarstudio Angelika,Norderstr. 119 ,24939,Flensburg,DE,49.0,461281240,
Fliesen NGT,Liststr. 5 ,70180,Stuttgart,DE,49.0,157707538390,
Grissino,Kölnstr. 40 ,50321,Brühl,DE,49.0,2232125300,
Friseur Haarpracht Friseur,Juliusstr. 17,45128,Essen,DE,49.0,20174783840,
farbAkzente ihr frisör,Hohenzollernstr. 74 ,45888,Gelsenkirchen,DE,49.0,20936149940,
Bistro Black + White Inh. Marco Cottone,Hauptstr. 217 ,58675,Hemer,DE,49.0,2372103930,
